,CI_Cat,CI_Subcat,Impact,Urgency,Priority,Category,No_of_Reassignments,Closure_Code,Handle_Time_hrs,Ticket_Age,Open_Hour,Open_Day,Open_Month,Open_Year,Is_Weekend,is_network,is_app
254,subapplication,Web Based Application,4,4,4.0,incident,17.0,Software,1296.9666666666667,54,14,3,8,2013,False,0,1
255,application,Web Based Application,4,4,4.0,incident,2.0,Software,3818.1833333333334,159,11,4,8,2013,False,0,1
256,application,Web Based Application,4,4,4.0,incident,4.0,Other,1947.0,81,11,4,8,2013,False,0,1
257,application,SAP,5,5,5.0,request for information,2.0,Other,1342.35,55,12,4,8,2013,False,0,0
258,application,Web Based Application,4,4,4.0,incident,11.0,Software,1844.95,76,12,4,8,2013,False,0,1
259,application,Server Based Application,5,5,5.0,incident,10.0,Software,982.0666666666667,40,13,4,8,2013,False,0,1
260,application,Client Based Application,4,4,4.0,incident,7.0,Unknown,1289.15,53,15,4,8,2013,False,0,1
261,application,Desktop Application,5,4,4.0,incident,1.0,Hardware,913.5833333333334,38,13,0,8,2013,False,0,1
262,application,Web Based Application,5,5,5.0,incident,1.0,Other,1005.2666666666667,41,15,0,8,2013,False,0,1
263,application,Web Based Application,4,4,4.0,incident,22.0,Other,2540.6,105,14,0,8,2013,False,0,1
264,computer,Windows Server,4,4,4.0,incident,1.0,Software,3192.95,133,13,0,8,2013,False,0,0
265,subapplication,Web Based Application,4,4,4.0,incident,2.0,Software,1170.3833333333334,48,14,0,8,2013,False,0,1
266,application,Web Based Application,4,4,4.0,incident,7.0,Other,3046.1666666666665,126,15,0,8,2013,False,0,1
267,application,Desktop Application,5,5,5.0,incident,0.0,Unknown,1253.5166666666667,52,9,1,8,2013,False,0,1
268,application,Web Based Application,5,5,5.0,incident,13.0,Data,1252.9666666666667,52,10,1,8,2013,False,0,1
269,application,Web Based Application,4,5,4.0,incident,3.0,Other,1024.6166666666666,42,14,1,8,2013,False,0,1
270,application,Server Based Application,5,5,5.0,incident,9.0,Other,1079.5,44,11,1,8,2013,False,0,1
271,application,SAP,5,5,5.0,request for information,3.0,Software,1019.5,42,12,1,8,2013,False,0,0
272,application,SAP,5,5,5.0,request for information,14.0,Other,1244.2333333333333,51,14,1,8,2013,False,0,0
273,application,Web Based Application,5,5,5.0,incident,2.0,Software,912.9666666666667,38,14,1,8,2013,False,0,1
274,application,Web Based Application,5,5,5.0,incident,5.0,Software,1504.6833333333334,62,17,1,8,2013,False,0,1
275,application,Server Based Application,4,4,4.0,incident,2.0,No error - works as designed,1487.0333333333333,61,10,2,8,2013,False,0,1
276,subapplication,Citrix,5,5,5.0,incident,2.0,Software,889.3,37,11,2,8,2013,False,0,0
277,application,Server Based Application,4,3,4.0,incident,2.0,Software,1847.8,76,11,2,8,2013,False,0,1
278,application,Web Based Application,4,4,4.0,incident,6.0,Other,1826.6333333333334,76,12,2,8,2013,False,0,1
279,application,Server Based Application,5,5,5.0,incident,2.0,Other,1033.1333333333334,43,11,3,8,2013,False,0,1
280,computer,Laptop,5,5,5.0,incident,0.0,Software,984.0666666666667,41,12,3,8,2013,False,0,0
281,application,Server Based Application,4,4,4.0,incident,5.0,Software,1488.7333333333333,62,11,3,8,2013,False,0,1
282,application,Web Based Application,4,4,4.0,incident,2.0,No error - works as designed,955.75,39,15,3,8,2013,False,0,1
283,application,Server Based Application,4,4,4.0,incident,2.0,No error - works as designed,933.5833333333334,38,14,3,8,2013,False,0,1
284,application,Server Based Application,4,4,4.0,incident,1.0,Software,1467.3166666666666,61,8,4,8,2013,False,0,1
285,application,Server Based Application,5,5,5.0,incident,4.0,Other,1680.3166666666666,70,8,4,8,2013,False,0,1
286,computer,Laptop,4,4,4.0,incident,14.0,Software,1174.3,48,10,4,8,2013,False,0,0
287,application,Standard Application,4,4,4.0,incident,2.0,Software,1920.2666666666667,80,8,4,8,2013,False,0,1
288,application,Server Based Application,5,5,5.0,request for information,0.0,Other,1299.8833333333334,54,12,4,8,2013,False,0,1
289,application,SAP,5,5,5.0,request for information,6.0,Other,1076.8166666666666,44,13,4,8,2013,False,0,0
290,application,SAP,5,5,5.0,request for information,0.0,Other,982.9666666666667,40,14,4,8,2013,False,0,0
291,application,Server Based Application,4,4,4.0,incident,9.0,Other,1411.9666666666667,58,16,4,8,2013,False,0,1
292,application,Server Based Application,4,4,4.0,incident,3.0,Unknown,1410.75,58,16,4,8,2013,False,0,1
293,computer,Laptop,5,5,5.0,incident,7.0,Hardware,1015.25,42,10,0,9,2013,False,0,0
294,application,SAP,4,4,4.0,incident,17.0,Other,939.1833333333333,39,10,0,9,2013,False,0,0
295,subapplication,Web Based Application,4,4,4.0,incident,4.0,Software,839.2166666666667,34,15,0,9,2013,False,0,1
296,application,Server Based Application,4,4,4.0,incident,4.0,Other,1531.2666666666667,63,15,0,9,2013,False,0,1
297,application,Desktop Application,3,3,3.0,incident,15.0,Software,841.4666666666667,35,12,0,9,2013,False,0,1
298,application,Server Based Application,5,5,5.0,request for information,0.0,Other,864.7666666666667,36,13,0,9,2013,False,0,1
299,application,Server Based Application,5,5,5.0,request for information,2.0,Other,1193.9333333333334,49,15,0,9,2013,False,0,1
300,application,SAP,5,5,5.0,request for information,1.0,Other,1510.1,62,14,0,9,2013,False,0,0
301,application,SAP,5,5,5.0,request for information,6.0,Other,1074.6,44,14,0,9,2013,False,0,0
302,subapplication,Web Based Application,4,4,4.0,incident,4.0,Software,3935.766666666667,163,14,0,9,2013,False,0,1
303,subapplication,Web Based Application,4,4,4.0,incident,4.0,Other,1504.95,62,15,0,9,2013,False,0,1
304,application,Web Based Application,5,5,5.0,incident,12.0,Software,1707.4,71,8,1,9,2013,False,0,1
305,computer,Laptop,5,5,5.0,incident,2.0,Hardware,1869.6,77,15,0,9,2013,False,0,0
306,application,Server Based Application,5,5,5.0,request for information,13.0,Other,2167.75,90,8,1,9,2013,False,0,1
307,application,Client Based Application,4,4,4.0,incident,10.0,Software,725.1666666666666,30,11,1,9,2013,False,0,1
308,application,Server Based Application,4,4,4.0,incident,14.0,Other,2423.95,100,13,1,9,2013,False,0,1
309,subapplication,Web Based Application,4,4,4.0,incident,3.0,Software,907.8666666666667,37,14,1,9,2013,False,0,1
310,application,Desktop Application,4,4,4.0,incident,0.0,Other,664.5833333333334,27,16,1,9,2013,False,0,1
311,application,Server Based Application,4,4,4.0,incident,0.0,No error - works as designed,1326.2666666666667,55,10,2,9,2013,False,0,1
312,application,Server Based Application,3,3,3.0,incident,4.0,Other,1077.65,44,16,1,9,2013,False,0,1
313,application,SAP,5,5,5.0,incident,46.0,Software,2344.116666666667,97,16,1,9,2013,False,0,0
314,application,Web Based Application,4,4,4.0,incident,6.0,Unknown,713.35,29,16,1,9,2013,False,0,1
315,application,SAP,5,5,5.0,request for information,4.0,Other,867.5,36,10,2,9,2013,False,0,0
316,application,Server Based Application,5,5,5.0,incident,5.0,Unknown,2495.1666666666665,103,11,2,9,2013,False,0,1
317,subapplication,Web Based Application,4,4,4.0,incident,7.0,User manual not used,789.7166666666667,32,15,2,9,2013,False,0,1
318,application,Web Based Application,4,4,4.0,incident,2.0,Other,772.9166666666666,32,16,2,9,2013,False,0,1
319,application,Server Based Application,4,4,4.0,incident,12.0,Unknown,958.1333333333333,39,12,2,9,2013,False,0,1
320,application,Web Based Application,5,5,5.0,incident,19.0,Software,1728.7666666666667,72,14,2,9,2013,False,0,1
321,application,Desktop Application,4,4,4.0,incident,0.0,Unknown,1149.0333333333333,47,15,2,9,2013,False,0,1
322,application,Server Based Application,5,5,5.0,incident,21.0,Software,846.15,35,15,2,9,2013,False,0,1
323,subapplication,Web Based Application,5,5,5.0,incident,4.0,No error - works as designed,991.0,41,10,3,9,2013,False,0,1
324,application,SAP,5,5,5.0,request for information,4.0,Other,2498.8166666666666,104,11,3,9,2013,False,0,0
325,application,Server Based Application,5,5,5.0,request for information,0.0,Other,835.75,34,12,3,9,2013,False,0,1
326,application,Server Based Application,5,5,5.0,request for information,0.0,Other,1272.35,53,13,3,9,2013,False,0,1
327,application,Web Based Application,5,5,5.0,request for information,1.0,Other,768.7666666666667,32,11,3,9,2013,False,0,1
328,application,Web Based Application,4,4,4.0,incident,4.0,Other,3841.9333333333334,160,12,3,9,2013,False,0,1
329,subapplication,Web Based Application,4,4,4.0,incident,4.0,Software,3507.733333333333,146,11,3,9,2013,False,0,1
330,subapplication,Web Based Application,4,4,4.0,incident,6.0,Other,1635.1833333333334,68,11,3,9,2013,False,0,1
331,subapplication,Web Based Application,4,4,4.0,incident,4.0,No error - works as designed,619.8333333333334,25,11,3,9,2013,False,0,1
332,computer,Laptop,5,5,5.0,incident,6.0,Hardware,815.0833333333334,33,13,3,9,2013,False,0,0
333,application,Server Based Application,4,3,4.0,incident,5.0,Hardware,1006.3333333333334,41,12,4,9,2013,False,0,1
334,subapplication,Web Based Application,4,4,4.0,incident,2.0,No error - works as designed,1410.4333333333334,58,13,4,9,2013,False,0,1
335,application,Server Based Application,4,4,4.0,request for information,1.0,No error - works as designed,918.4,38,9,4,9,2013,False,0,1
336,application,Server Based Application,5,5,5.0,request for information,0.0,Other,979.7833333333333,40,14,4,9,2013,False,0,1
337,application,SAP,5,5,5.0,request for information,4.0,Other,1653.2833333333333,68,15,4,9,2013,False,0,0
338,application,Server Based Application,4,4,4.0,incident,3.0,Software,1244.55,51,14,4,9,2013,False,0,1
339,application,Server Based Application,4,4,4.0,incident,2.0,Other,1144.3833333333334,47,16,4,9,2013,False,0,1
340,application,Web Based Application,5,5,5.0,incident,18.0,Other,3666.55,152,15,4,9,2013,False,0,1
341,subapplication,Web Based Application,4,3,4.0,incident,16.0,Other,1243.65,51,16,4,9,2013,False,0,1
342,application,Desktop Application,4,4,4.0,incident,10.0,Software,1252.0833333333333,52,9,0,9,2013,False,0,1
343,application,SAP,5,5,5.0,incident,7.0,Other,3030.2,126,10,0,9,2013,False,0,0
344,application,Web Based Application,5,5,5.0,request for information,1.0,Other,675.7166666666667,28,9,0,9,2013,False,0,1
345,application,Server Based Application,3,3,3.0,incident,0.0,No error - works as designed,1206.7,50,9,0,9,2013,False,0,1
346,application,Server Based Application,5,5,5.0,request for information,3.0,No error - works as designed,1367.7333333333333,56,12,0,9,2013,False,0,1
347,application,Web Based Application,3,3,3.0,incident,12.0,Software,3410.0,142,12,0,9,2013,False,0,1
348,application,Server Based Application,4,4,4.0,incident,8.0,Other,715.9,29,12,0,9,2013,False,0,1
349,application,Server Based Application,4,4,4.0,incident,1.0,Software,1223.0333333333333,50,13,0,9,2013,False,0,1
350,computer,Laptop,5,5,5.0,incident,2.0,Hardware,574.2,23,12,0,9,2013,False,0,0
351,application,Web Based Application,5,5,5.0,request for information,3.0,Other,669.3166666666667,27,15,0,9,2013,False,0,1
352,application,Web Based Application,4,5,4.0,incident,9.0,Other,546.2333333333333,22,15,0,9,2013,False,0,1
353,displaydevice,Monitor,4,4,4.0,incident,4.0,Hardware,699.3166666666667,29,9,1,9,2013,False,0,0
354,application,Web Based Application,4,4,4.0,incident,8.0,Other,1517.7833333333333,63,9,1,9,2013,False,0,1
355,application,Web Based Application,5,5,5.0,incident,42.0,User error,1873.95,78,10,1,9,2013,False,0,1
356,application,Web Based Application,4,4,4.0,incident,6.0,Software,1175.3166666666666,48,10,1,9,2013,False,0,1
357,application,Web Based Application,4,4,4.0,incident,11.0,Other,1516.35,63,10,1,9,2013,False,0,1
358,application,Web Based Application,4,4,4.0,incident,2.0,Other,815.7666666666667,33,11,1,9,2013,False,0,1
359,application,Server Based Application,5,5,5.0,request for information,2.0,Other,819.9333333333333,34,11,1,9,2013,False,0,1
360,application,Web Based Application,4,4,4.0,incident,0.0,Unknown,2061.133333333333,85,13,1,9,2013,False,0,1
361,application,Web Based Application,4,4,4.0,incident,2.0,Other,645.0666666666667,26,13,1,9,2013,False,0,1
362,subapplication,Web Based Application,5,5,5.0,incident,6.0,Software,504.45,21,11,1,9,2013,False,0,1
363,application,Web Based Application,5,5,5.0,incident,5.0,Unknown,697.9333333333333,29,12,1,9,2013,False,0,1
364,subapplication,Web Based Application,4,4,4.0,incident,2.0,Software,669.5833333333334,27,12,1,9,2013,False,0,1
365,application,Web Based Application,4,5,4.0,request for information,6.0,No error - works as designed,1034.55,43,12,1,9,2013,False,0,1
366,application,Server Based Application,4,3,4.0,incident,0.0,Other,719.4833333333333,29,14,1,9,2013,False,0,1
367,application,Web Based Application,4,4,4.0,incident,5.0,Software,1698.6,70,14,1,9,2013,False,0,1
368,application,Web Based Application,4,4,4.0,incident,4.0,Other,1392.3666666666666,58,14,1,9,2013,False,0,1
369,subapplication,Web Based Application,4,4,4.0,incident,4.0,Other,1511.5,62,15,1,9,2013,False,0,1
370,application,Web Based Application,4,4,4.0,incident,6.0,Other,1512.35,63,14,1,9,2013,False,0,1
371,application,Web Based Application,4,4,4.0,incident,4.0,Other,1223.2333333333333,50,15,1,9,2013,False,0,1
372,application,Server Based Application,5,5,5.0,request for information,4.0,Other,677.3833333333333,28,8,2,9,2013,False,0,1
373,application,Server Based Application,4,4,4.0,incident,23.0,Unknown,957.0166666666667,39,10,2,9,2013,False,0,1
374,software,Automation Software,4,4,4.0,incident,15.0,Other,819.2166666666667,34,9,2,9,2013,False,0,0
375,storage,SAN,5,5,5.0,request for information,1.0,Data,776.7,32,11,2,9,2013,False,0,0
376,application,Web Based Application,4,4,4.0,incident,4.0,Other,527.95,21,9,2,9,2013,False,0,1
377,application,Web Based Application,4,4,4.0,incident,2.0,Other,1491.6666666666667,62,11,2,9,2013,False,0,1
378,application,SAP,5,5,5.0,request for information,10.0,Other,1177.05,49,11,2,9,2013,False,0,0
379,application,Web Based Application,4,4,4.0,incident,4.0,No error - works as designed,623.95,25,11,2,9,2013,False,0,1
380,application,Server Based Application,5,5,5.0,request for information,5.0,Other,500.53333333333336,20,11,2,9,2013,False,0,1
381,application,Web Based Application,4,4,4.0,incident,2.0,Data,981.9833333333333,40,12,2,9,2013,False,0,1
382,application,Server Based Application,4,4,4.0,incident,2.0,Other,2715.5,113,12,2,9,2013,False,0,1
383,application,Web Based Application,4,4,4.0,incident,11.0,No error - works as designed,860.5833333333334,35,12,2,9,2013,False,0,1
384,application,SAP,5,5,5.0,request for information,5.0,Other,622.2166666666667,25,12,2,9,2013,False,0,0
385,application,Server Based Application,3,3,3.0,incident,2.0,Software,796.35,33,11,2,9,2013,False,0,1
386,application,Web Based Application,4,4,4.0,incident,2.0,Other,1491.1833333333334,62,11,2,9,2013,False,0,1
387,application,Web Based Application,4,4,4.0,incident,2.0,Other,1489.7333333333333,62,13,2,9,2013,False,0,1
388,application,Web Based Application,5,5,5.0,incident,3.0,Other,1460.9666666666667,60,14,2,9,2013,False,0,1
389,application,Server Based Application,5,5,5.0,request for information,0.0,Other,1011.1666666666666,42,12,2,9,2013,False,0,1
390,application,Web Based Application,4,4,4.0,incident,6.0,Other,1489.8333333333333,62,13,2,9,2013,False,0,1
391,application,Desktop Application,5,5,5.0,request for information,6.0,Inquiry,480.4,20,13,2,9,2013,False,0,1
392,application,Server Based Application,5,5,5.0,request for information,0.0,Other,1009.5333333333333,42,14,2,9,2013,False,0,1
393,application,Web Based Application,3,3,3.0,incident,2.0,Other,1487.4833333333333,61,15,2,9,2013,False,0,1
394,application,Server Based Application,3,3,3.0,incident,0.0,No error - works as designed,1392.9666666666667,58,14,2,9,2013,False,0,1
395,computer,Laptop,5,5,5.0,incident,3.0,Data,480.8666666666667,20,9,3,9,2013,False,0,0
396,application,Web Based Application,4,4,4.0,incident,2.0,Software,2806.25,116,13,2,9,2013,False,0,1
397,application,Server Based Application,5,5,5.0,request for information,1.0,Other,496.51666666666665,20,15,2,9,2013,False,0,1
398,computer,Laptop,5,5,5.0,request for information,2.0,Software,502.4166666666667,20,15,2,9,2013,False,0,0
399,application,Server Based Application,3,3,3.0,incident,2.0,Data,885.7333333333333,36,16,2,9,2013,False,0,1
400,application,Server Based Application,5,5,5.0,request for information,4.0,Other,625.6666666666666,26,9,3,9,2013,False,0,1
401,application,Server Based Application,5,5,5.0,request for information,5.0,Other,486.85,20,9,3,9,2013,False,0,1
402,application,Server Based Application,3,3,3.0,incident,2.0,Software,773.6333333333333,32,10,3,9,2013,False,0,1
403,subapplication,Web Based Application,4,3,4.0,incident,13.0,Other,4657.633333333333,194,11,3,9,2013,False,0,1
404,application,Web Based Application,4,4,4.0,incident,8.0,Software,3361.516666666667,140,11,3,9,2013,False,0,1
405,subapplication,Web Based Application,4,4,4.0,request for information,0.0,Other,1342.6833333333334,55,10,3,9,2013,False,0,1
406,application,Web Based Application,4,4,4.0,incident,1.0,No error - works as designed,453.6333333333333,18,11,3,9,2013,False,0,1
407,application,Web Based Application,5,5,5.0,incident,1.0,Software,770.6,32,11,3,9,2013,False,0,1
